Country,Air Quality Network,Air Quality Network Name,Air Quality Station EoI Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Unit Of Air Pollution Level,Data Coverage,Verification,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,Altitude,City,City Code,City Population,Source Of Data Flow,Calculation Time,Link to raw data (only E1a/validated data from AQ e-Reporting),Observation Frequency
"Italy","NET.IT282A","RETE REGIONALE QUALIT� ARIA AMBIENTE","IT1894A","RIPATRANSONE","SPO.IT1894A_6001_gravi_2018-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","7.481","ug/m3","97.50","1","Background","Rural","13.7847","42.9922","412.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:01:07","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1894A_6001_gravi_2018-01-01_00_00_00.parquet","hour"
"Italy","NET.IT281A","RETE REGIONALE QUALITA' ARIA DEL VENETO","IT2243A","VR- Giarol Grande","SPO.IT2243A_6001_BETA_2016-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-3daysAbove50","3 consecutive days in exceedance of 50","2024","13.000","count","97.27","1","Background","Urban","11.0301","45.4330","48.0","Verona                                                                          ","IT012C1                                           ","259087","E1a/validated data AQ e-Reporting","10/02/2026 23:01:17","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2243A_6001_BETA_2016-01-01_00_00_00.parquet","day"
"Italy","NET.IT281A","RETE REGIONALE QUALITA' ARIA DEL VENETO","IT2243A","VR- Giarol Grande","SPO.IT2243A_6001_BETA_2016-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-max","1 year day max","2024","124.000","ug/m3","97.27","1","Background","Urban","11.0301","45.4330","48.0","Verona                                                                          ","IT012C1                                           ","259087","E1a/validated data AQ e-Reporting","10/02/2026 23:01:43","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2243A_6001_BETA_2016-01-01_00_00_00.parquet","day"
"Italy","NET.IT282A","RETE REGIONALE QUALIT� ARIA AMBIENTE","IT1827A","Ancona Cittadella","SPO.IT1827A_6001_BETA_2006-10-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-max","1 year day max","2024","51.150","ug/m3","92.35","1","Background","Urban","13.5086","43.6117","100.0","Ancona                                                                          ","IT017C1                                           ","99077","E1a/validated data AQ e-Reporting","10/02/2026 23:01:43","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1827A_6001_BETA_2006-10-01_00_00_00.parquet","hour"
"Italy","NET.IT282A","RETE REGIONALE QUALIT� ARIA AMBIENTE","IT1827A","Ancona Cittadella","SPO.IT1827A_6001_BETA_2006-10-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-hr-min","1 year hour min","2024","0.600","ug/m3","89.95","1","Background","Urban","13.5086","43.6117","100.0","Ancona                                                                          ","IT017C1                                           ","99077","E1a/validated data AQ e-Reporting","10/02/2026 23:03:46","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1827A_6001_BETA_2006-10-01_00_00_00.parquet","hour"
"Italy","NET.IT282A","RETE REGIONALE QUALIT� ARIA AMBIENTE","IT1827A","Ancona Cittadella","SPO.IT1827A_6001_gravi_2006-10-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-hr-max","1 year hour max","2024","132.100","ug/m3","89.95","1","Background","Urban","13.5086","43.6117","100.0","Ancona                                                                          ","IT017C1                                           ","99077","E1a/validated data AQ e-Reporting","10/02/2026 23:03:19","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1827A_6001_gravi_2006-10-01_00_00_00.parquet","hour"
"Italy","NET.IT282A","RETE REGIONALE QUALIT� ARIA AMBIENTE","IT1827A","Ancona Cittadella","SPO.IT1827A_6001_gravi_2006-10-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-P1D-per95.07","1 year 95.07 percentile of daily means (P1D) or .../aq/primaryObservation/day","2024","31.017","ug/m3","92.35","1","Background","Urban","13.5086","43.6117","100.0","Ancona                                                                          ","IT017C1                                           ","99077","E1a/validated data AQ e-Reporting","10/02/2026 23:04:38","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1827A_6001_gravi_2006-10-01_00_00_00.parquet","hour"
"Italy","NET.IT278A","EDISON SPA","IT2152A","Torviscosa - viale Marconi","SPO.IT2152A_6001_BETA_2022-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2024","6.000","count","97.27","1","Background","Suburban","13.2714","45.8220","3.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:02:38","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2152A_6001_BETA_2022-01-01_00_00_00.parquet","day"
"Italy","NET.IT281A","RETE REGIONALE QUALITA' ARIA DEL VENETO","IT1328A","CONEGLIANO","SPO.IT1328A_6001_BETA_2023-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-3daysAbove50","3 consecutive days in exceedance of 50","2024","3.000","count","97.27","1","Background","Urban","12.3081","45.8906","72.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:01:17","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1328A_6001_BETA_2023-01-01_00_00_00.parquet","day"
"Italy","NET.IT282A","RETE REGIONALE QUALIT� ARIA AMBIENTE","IT1773A","Genga -Parco Gola della Rossa","SPO.IT1773A_6001_BETA_2006-10-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-3daysAbove50","3 consecutive days in exceedance of 50","2024","0.000","count","97.54","1","Background","Rural","12.9522","43.4681","550.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:01:17","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1773A_6001_BETA_2006-10-01_00_00_00.parquet","hour"
"Italy","NET.IT282A","RETE REGIONALE QUALIT� ARIA AMBIENTE","IT1773A","Genga -Parco Gola della Rossa","SPO.IT1773A_6001_BETA_2006-10-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-per50","1 year 50 %ile of daily values in a year","2024","7.483","ug/m3","97.54","1","Background","Rural","12.9522","43.4681","550.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:02:14","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1773A_6001_BETA_2006-10-01_00_00_00.parquet","hour"
"Italy","NET.IT281A","RETE REGIONALE QUALITA' ARIA DEL VENETO","IT1590A","TV - Via Lancieri di Novara","SPO.IT1590A_6001_BETA_2007-05-23_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-3daysAbove50","3 consecutive days in exceedance of 50","2024","17.000","count","92.90","1","Background","Urban","12.2386","45.6725","15.0","Treviso                                                                         ","IT042C1                                           ","85456","E1a/validated data AQ e-Reporting","10/02/2026 23:01:17","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1590A_6001_BETA_2007-05-23_00_00_00.parquet","day"
"Italy","NET.IT282A","RETE REGIONALE QUALIT� ARIA AMBIENTE","IT1843A","MONTICELLI","SPO.IT1843A_6001_BETA_2006-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P3Y","3 subsequent calendar years mean","2024","9.298","ug/m3","62.50","1","Background","Urban","13.6194","42.8486","150.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:04:51","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1843A_6001_BETA_2006-01-01_00_00_00.parquet","hour"
"Italy","NET.IT281A","RETE REGIONALE QUALITA' ARIA DEL VENETO","IT1590A","TV - Via Lancieri di Novara","SPO.IT1590A_6001_BETA_2007-05-23_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P3Y","3 subsequent calendar years mean","2024","20.042","ug/m3","93.61","1","Background","Urban","12.2386","45.6725","15.0","Treviso                                                                         ","IT042C1                                           ","85456","E1a/validated data AQ e-Reporting","10/02/2026 23:04:51","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1590A_6001_BETA_2007-05-23_00_00_00.parquet","day"
"Italy","NET.IT281A","RETE REGIONALE QUALITA' ARIA DEL VENETO","IT0963A","VE - Parco Bissuola","SPO.IT0963A_6001_gravi_2011-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-P1D-per95.07","1 year 95.07 percentile of daily means (P1D) or .../aq/primaryObservation/day","2024","65.000","ug/m3","95.36","1","Background","Urban","12.2622","45.4992","1.0","Venezia                                                                         ","IT011C1                                           ","258685","E1a/validated data AQ e-Reporting","10/02/2026 23:04:38","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT0963A_6001_gravi_2011-01-01_00_00_00.parquet","day"
"Italy","NET.IT281A","RETE REGIONALE QUALITA' ARIA DEL VENETO","IT1215A","RO - Largo Martiri","SPO.IT1215A_6001_BETA_2023-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-per50","1 year 50 %ile of daily values in a year","2024","15.000","ug/m3","98.63","1","Traffic","Urban","11.7833","45.0747","7.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:02:14","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1215A_6001_BETA_2023-01-01_00_00_00.parquet","day"
"Italy","NET.IT281A","RETE REGIONALE QUALITA' ARIA DEL VENETO","IT1215A","RO - Largo Martiri","SPO.IT1215A_6001_BETA_2023-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-P1D-per99","1 year 99 percentile of daily means (P1D) or .../aq/primaryObservation/day","2024","90.000","ug/m3","98.63","1","Traffic","Urban","11.7833","45.0747","7.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:04:44","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1215A_6001_BETA_2023-01-01_00_00_00.parquet","day"
"Italy","NET.IT280A","RETE MONITORAGGIO ARIA REGIONE SARDEGNA","IT2056A","CENCA1","SPO.IT2056A_6001_BETA_2012-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2024","1.000","count","88.80","1","Traffic","Urban","9.1150","39.2358","33.0","Cagliari                                                                        ","IT027C1                                           ","151005","E1a/validated data AQ e-Reporting","10/02/2026 23:02:38","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2056A_6001_BETA_2012-01-01_00_00_00.parquet","day"
"Italy","NET.IT282A","RETE REGIONALE QUALIT� ARIA AMBIENTE","IT1773A","Genga -Parco Gola della Rossa","SPO.IT1773A_6001_BETA_2006-10-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-P1D-per95.07","1 year 95.07 percentile of daily means (P1D) or .../aq/primaryObservation/day","2024","13.588","ug/m3","97.54","1","Background","Rural","12.9522","43.4681","550.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:04:38","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1773A_6001_BETA_2006-10-01_00_00_00.parquet","hour"
"Italy","NET.IT281A","RETE REGIONALE QUALITA' ARIA DEL VENETO","IT2243A","VR- Giarol Grande","SPO.IT2243A_6001_BETA_2016-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-P1D-per99","1 year 99 percentile of daily means (P1D) or .../aq/primaryObservation/day","2024","97.000","ug/m3","97.27","1","Background","Urban","11.0301","45.4330","48.0","Verona                                                                          ","IT012C1                                           ","259087","E1a/validated data AQ e-Reporting","10/02/2026 23:04:44","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2243A_6001_BETA_2016-01-01_00_00_00.parquet","day"
"Italy","NET.IT276A","RETE DI RILEVAMENTO QA DELLA ZONA DI PIANURA","IT2201A","Pordenone - via Marconi","SPO.IT2201A_6001_BETA_2014-07-18_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2024","7.000","count","96.45","1","Traffic","Urban","12.6559","45.9626","30.0","Pordenone                                                                       ","IT058C1                                           ","51733","E1a/validated data AQ e-Reporting","10/02/2026 23:02:38","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2201A_6001_BETA_2014-07-18_00_00_00.parquet","day"
"Italy","NET.IT278A","EDISON SPA","IT2169A","Castions d.M. - via della Villa","SPO.IT2169A_6001_BETA_2022-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-P1D-per99","1 year 99 percentile of daily means (P1D) or .../aq/primaryObservation/day","2024","62.000","ug/m3","96.45","1","Background","Rural","13.3019","45.8419","3.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:04:44","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2169A_6001_BETA_2022-01-01_00_00_00.parquet","day"
"Italy","NET.IT276A","RETE DI RILEVAMENTO QA DELLA ZONA DI PIANURA","IT2293A","Monfalcone - Area verde","SPO.IT2293A_6001_BETA_2022-11-23_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2024","4.000","count","85.79","1","Background","Urban","13.5445","45.8030","0.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:02:38","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2293A_6001_BETA_2022-11-23_00_00_00.parquet","day"
"Italy","NET.IT276A","RETE DI RILEVAMENTO QA DELLA ZONA DI PIANURA","IT2293A","Monfalcone - Area verde","SPO.IT2293A_6001_BETA_2022-11-23_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-P1D-per95.07","1 year 95.07 percentile of daily means (P1D) or .../aq/primaryObservation/day","2024","31.000","ug/m3","85.79","1","Background","Urban","13.5445","45.8030","0.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:04:38","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2293A_6001_BETA_2022-11-23_00_00_00.parquet","day"
"Italy","NET.IT281A","RETE REGIONALE QUALITA' ARIA DEL VENETO","IT1453A","PD - Mandria","SPO.IT1453A_6001_BETA_2022-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-P1D-per95.07","1 year 95.07 percentile of daily means (P1D) or .../aq/primaryObservation/day","2024","64.000","ug/m3","97.81","1","Background","Urban","11.8419","45.3719","13.0","Padova                                                                          ","IT028C1                                           ","210077","E1a/validated data AQ e-Reporting","10/02/2026 23:04:38","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1453A_6001_BETA_2022-01-01_00_00_00.parquet","day"
"Italy","NET.IT281A","RETE REGIONALE QUALITA' ARIA DEL VENETO","IT1453A","PD - Mandria","SPO.IT1453A_6001_BETA_2022-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P3Y","3 subsequent calendar years mean","2024","22.857","ug/m3","95.89","1","Background","Urban","11.8419","45.3719","13.0","Padova                                                                          ","IT028C1                                           ","210077","E1a/validated data AQ e-Reporting","10/02/2026 23:04:51","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1453A_6001_BETA_2022-01-01_00_00_00.parquet","day"
"Italy","NET.IT282A","RETE REGIONALE QUALIT� ARIA AMBIENTE","IT2177A","San Benedetto del Tronto","SPO.IT2177A_6001_BETA_2022-08-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-min","1 year day min","2024","2.600","ug/m3","93.17","1","Traffic","Urban","13.8794","42.9444","7.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:02:04","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2177A_6001_BETA_2022-08-01_00_00_00.parquet","hour"
"Italy","NET.IT282A","RETE REGIONALE QUALIT� ARIA AMBIENTE","IT2177A","San Benedetto del Tronto","SPO.IT2177A_6001_BETA_2022-08-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-daysAbove25","1 year day exceed 25","2024","25.000","count","93.17","1","Traffic","Urban","13.8794","42.9444","7.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:02:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2177A_6001_BETA_2022-08-01_00_00_00.parquet","hour"
"Italy","NET.IT279A","RETE REGIONALE QUALITA' DELL'ARIA DELLA TOSCANA","IT1186A","LU-VIAREGGIO","SPO.IT1186A_6001_BETA_2014-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-3daysAbove50","3 consecutive days in exceedance of 50","2024","0.000","count","97.81","1","Background","Urban","10.2450","43.8839","3.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:01:17","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1186A_6001_BETA_2014-01-01_00_00_00.parquet","day"
"Italy","NET.IT282A","RETE REGIONALE QUALIT� ARIA AMBIENTE","IT2177A","San Benedetto del Tronto","SPO.IT2177A_6001_BETA_2022-08-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-hr-max","1 year hour max","2024","47.700","ug/m3","93.17","1","Traffic","Urban","13.8794","42.9444","7.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:03:19","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2177A_6001_BETA_2022-08-01_00_00_00.parquet","hour"
"Italy","NET.IT282A","RETE REGIONALE QUALIT� ARIA AMBIENTE","IT0461A","FALCONARA SCUOLA","SPO.IT0461A_6001_BETA_2005-11-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-daysAbove25","1 year day exceed 25","2024","43.000","count","90.71","1","Industrial","Suburban","13.3875","43.6333","10.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:02:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT0461A_6001_BETA_2005-11-01_00_00_00.parquet","hour"
"Italy","NET.IT282A","RETE REGIONALE QUALIT� ARIA AMBIENTE","IT0461A","FALCONARA SCUOLA","SPO.IT0461A_6001_BETA_2005-11-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P3Y","3 subsequent calendar years mean","2024","14.261","ug/m3","91.57","1","Industrial","Suburban","13.3875","43.6333","10.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:04:51","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT0461A_6001_BETA_2005-11-01_00_00_00.parquet","hour"
"Italy","NET.IT281A","RETE REGIONALE QUALITA' ARIA DEL VENETO","IT1871A","ESTE","SPO.IT1871A_6001_BETA_2014-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2024","30.000","count","98.36","1","Industrial","Suburban","11.6658","45.2267","12.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:02:38","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1871A_6001_BETA_2014-01-01_00_00_00.parquet","day"
